Ticker,^N225,^N225,^N225,^N225,^N225,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,^KS11,^KS11,^KS11,^KS11,^KS11,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,^AXJO,^AXJO,^AXJO,^AXJO,^AXJO,^RUT,^RUT,^RUT,^RUT,^RUT,^BSESN,^BSESN,^BSESN,^BSESN,^BSESN,^HSI,^HSI,^HSI,^HSI,^HSI,EEM,EEM,EEM,EEM,EEM
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,214.5075666917055,214.9270161777822,212.9324976702319,213.4506517211994,72800000.0,3244.669921875,3258.139892578125,3235.530029296875,3257.85009765625,3459930000.0,14849.315562263248,15063.992754235049,14839.721975266468,15020.118667454459,75341400.0,9039.4599609375,9093.4296875,9010.8896484375,9092.1904296875,2862700000.0,1.9075105572743496,1.9084725471183503,1.8820593990945724,1.884944945494908,494700.0,4249.9664361139585,4249.9664361139585,4202.805271938327,4234.032918110141,30343400.0,9993.905011288589,10103.087341531646,9993.905011288589,10075.92422960652,482206700.0,4691.9137163863925,4709.5327661844785,4681.454708418518,4696.476400773361,304900.0,1675.9000244140625,1678.1400146484375,1653.52001953125,1666.77001953125,3459930000.0,582.0523650011055,586.4032207414057,581.8859403279312,586.0843409479276,5300.0,3625.1996502436523,3662.947533670871,3624.7635337988904,3662.947533670871,1262700000.0,39.71928565116574,40.08705520629883,39.71052732443042,40.08705520629883,78570100.0
2020-01-03,214.84352581684288,215.26363223957014,213.26598994154847,213.7849555190478,72800000.0,3226.360107421875,3246.14990234375,3222.340087890625,3234.85009765625,3484700000.0,14820.464283347013,14838.730238239048,14657.730040533585,14767.679241150501,80793400.0,8976.4296875,9065.759765625,8976.4296875,9020.76953125,2586520000.0,1.8948106083040557,1.9041437153105676,1.871313061952165,1.8808797287167067,631600.0,4231.26023027717,4231.26023027717,4184.306645727833,4215.396843572496,30343400.0,10001.709720988409,10030.7773231662,9931.606070637703,10025.51624194748,475628900.0,4673.512428918708,4741.6879681532155,4673.512428918708,4703.47883310914,365200.0,1655.02001953125,1664.0400390625,1648.5400390625,1660.8699951171875,3484700000.0,582.9939239129817,583.0172799127613,578.9915150795568,580.6148391110764,8900.0,3701.495559507748,3708.5499106979114,3650.1121469300415,3653.1076757237315,1797900000.0,39.43032140503776,39.631719497847826,39.325244865380974,39.34275817871094,78998200.0
2020-01-06,215.99569903732663,216.41805842703616,214.4097030765679,214.9314517876919,72800000.0,3217.550048828125,3246.840087890625,3214.639892578125,3246.280029296875,3702460000.0,14605.97233315953,14670.287679577596,14452.695944638224,14652.294468667591,71778600.0,8943.5,9072.41015625,8943.5,9071.4697265625,2810450000.0,1.8484110932764395,1.8565167257513622,1.8441052050663131,1.8484969513722547,592700.0,4201.741485534789,4201.741485534789,4142.136453689018,4188.547972082801,28339400.0,9970.176977214578,9970.176977214578,9846.831868889567,9908.569568092353,516783400.0,4675.601643427508,4679.4209552847315,4632.964302508626,4677.407204119954,469800.0,1650.6600341796875,1664.8499755859375,1645.510009765625,1663.260009765625,3702460000.0,576.8543271265298,576.8543271265298,566.1981412742316,567.0717937475347,8700.0,3640.2363569661975,3645.5527020762383,3605.254550126265,3627.3454562293773,1793400000.0,39.05379776022488,39.290222505368966,39.04504277277066,39.24644088745117,40085300.0
2020-01-07,215.11834035285392,217.4920125553963,214.9320110126082,217.47615780588785,64300000.0,3241.860107421875,3244.909912109375,3232.429931640625,3237.179931640625,3435910000.0,14780.894037850667,14875.281981004751,14743.728505010484,14811.397638540482,78282300.0,9076.6396484375,9091.9296875,9042.5498046875,9068.580078125,2381740000.0,1.855887328886837,1.868753322919531,1.8538914079634594,1.8635451906190497,568200.0,4210.54698060939,4237.791516412282,4197.1539490058785,4209.606250613928,29853300.0,9976.689045145875,10015.277605258045,9959.304997526226,9974.84537021059,511576100.0,4672.766909636208,4741.168557368568,4672.766909636208,4735.688146840956,447400.0,1659.72998046875,1662.0999755859375,1653.3299560546875,1658.31005859375,3435910000.0,570.8977567755283,574.3399057950737,567.3362768760962,569.3157111750625,11900.0,3648.80575692805,3664.3005053359957,3637.402305784053,3644.8652723665873,1302700000.0,39.22018051147461,39.31650209455511,39.13261391761779,39.22018051147461,65705300.0
2020-01-08,214.94491239219315,215.73850501729612,212.47943931179907,214.8270551448095,79400000.0,3238.590087890625,3267.070068359375,3236.669921875,3253.050048828125,3726840000.0,14657.873448953731,14873.773197941598,14619.701148925815,14858.312337993644,88178800.0,9068.0302734375,9168.8896484375,9059.3798828125,9129.240234375,2472620000.0,1.8485590103606455,1.8537456855789856,1.8326561505178347,1.8443068617897325,913800.0,4186.228539951495,4211.3934234062035,4163.952287185646,4208.192155022349,34988400.0,9932.201481464377,9939.54529362917,9868.07551085949,9933.512853625289,606225000.0,4683.1832813258225,4686.819494230498,4630.495544529433,4677.146263456816,570700.0,1658.469970703125,1669.2900390625,1658.22998046875,1663.5899658203125,3726840000.0,562.2897017493524,566.329768637821,560.9277652764322,565.6559730466433,18200.0,3600.167342613131,3625.758396937279,3581.928414393158,3611.5260208373365,1709200000.0,39.167635262457445,39.66675308886176,39.13260862964785,39.44784164428711,86913300.0
2020-01-09,215.8128423240414,217.9847089564646,215.59144957474564,217.7350487293479,62200000.0,3266.030029296875,3275.580078125,3263.669921875,3274.699951171875,3641230000.0,14974.784732481698,15028.772797936108,14954.803743596538,14997.34433358733,86965600.0,9202.26953125,9215.9501953125,9158.5,9203.4296875,2540960000.0,1.879165623920784,1.8828254415728622,1.8705198092881972,1.8828254415728622,592600.0,4203.87210757361,4230.8995124918,4203.87210757361,4218.441375146736,33480100.0,9927.004943898646,9996.330954653677,9927.004943898646,9957.409101912053,653838100.0,4686.2828759076365,4735.499360704853,4686.2828759076365,4725.188658678962,502100.0,1669.8599853515625,1671.8199462890625,1663.780029296875,1664.989990234375,3641230000.0,577.1680822086346,580.8852386295694,576.5946046438185,580.4683679197769,7800.0,3648.0092853837705,3672.873564258218,3642.6350647152867,3672.873564258218,1692800000.0,39.824368024065485,39.824368024065485,39.63172489154108,39.710533142089844,53199900.0
2020-01-10,217.4589557696272,218.2809101673338,216.98228107649265,217.79949120014498,55900000.0,3281.81005859375,3282.989990234375,3260.860107421875,3265.35009765625,3214580000.0,15037.17845140351,15053.55649037892,14981.455792496447,14981.455792496447,77941000.0,9232.9501953125,9235.2001953125,9164.66015625,9178.8603515625,2382900000.0,1.8910528377624303,1.9061157070194668,1.8898610336209742,1.9056579209630087,594500.0,4223.4669982655905,4226.566770548816,4207.700124683906,4210.578000255162,27400900.0,9930.858438421448,9975.166242599487,9913.867196131905,9917.526593040267,651315600.0,4711.034388641128,4751.468333104858,4711.034388641128,4748.589850664139,516000.0,1665.469970703125,1666.75,1654.010009765625,1657.6400146484375,3214580000.0,583.869765471205,586.7760396585363,582.178640794471,584.3124909600301,13200.0,3690.879370678682,3690.879370678682,3670.165856343345,3687.4104366920656,1448400000.0,39.96447024721814,40.07830512645296,39.86814868327509,39.92068862915039,67573300.0
2020-01-13,217.34185675021945,218.16336853541725,216.8654387406459,217.6822088065237,55900000.0,3271.1298828125,3288.1298828125,3268.429931640625,3288.1298828125,3459390000.0,15031.804819955723,15039.97513755667,14901.583462412702,14953.60925704334,67208300.0,9213.7197265625,9274.490234375,9193.0595703125,9273.9296875,2536820000.0,1.905465175466091,1.9278865315267666,1.905465175466091,1.9268753019903642,488300.0,4213.073232039576,4222.755807469133,4189.261142106203,4201.745139880863,27508600.0,9898.896519208152,9961.38497881929,9891.852004230022,9937.64230707864,659019400.0,4781.426701068878,4781.426701068878,4748.096931146923,4763.9683143370785,358100.0,1658.97998046875,1669.6099853515625,1652.3199462890625,1669.6099853515625,3459390000.0,588.956184922652,590.5264914836334,588.0055667061788,589.9636189148478,10600.0,3704.661939713231,3730.28873092687,3691.7180261224275,3728.1692596956273,1765100000.0,40.20088768075255,40.55990222812177,40.11332446054454,40.542388916015625,79593800.0
2020-01-14,217.9162198008271,218.74191911774687,217.75821824121522,218.42653749263263,64200000.0,3285.35009765625,3294.25,3277.18994140625,3283.14990234375,3687620000.0,14965.534682330908,15019.765920157079,14879.789537248434,14984.788408407476,74555400.0,9270.6103515625,9298.330078125,9226.490234375,9251.330078125,2553160000.0,1.9438274078387963,1.9505261798309448,1.9350573523584558,1.940204883233605,835900.0,4208.58340832463,4213.4941687612445,4170.85540311673,4203.605496372329,33071500.0,9893.886961363896,9936.878011093824,9856.480581476004,9900.121040917293,697648200.0,4762.795148940815,4803.567390618788,4762.795148940815,4803.153725983633,549700.0,1668.3900146484375,1684.3399658203125,1662.8599853515625,1675.739990234375,3687620000.0,592.2474706451867,593.8194955846375,590.6610290328899,593.2307871586127,14100.0,3750.8239024862414,3750.8239024862414,3704.6244498695014,3716.803615574725,1643500000.0,40.30596945584945,40.34099608461782,40.12208466530024,40.314727783203125,75746900.0
2020-01-15,217.77524610695036,218.44804965190997,217.34139609627164,217.7124319077975,57200000.0,3282.27001953125,3298.659912109375,3280.68994140625,3289.2900390625,3721490000.0,14965.438525073114,14980.977216863539,14902.582641702611,14951.357502795872,72046400.0,9253.759765625,9298.8203125,9231.1396484375,9258.7001953125,2443220000.0,1.927142209419955,1.9344106174604008,1.9216021240276149,1.9281619851931566,746200.0,4201.8364521813055,4206.299953626876,4179.986627509788,4195.191337974393,33409000.0,9926.29229149752,9952.858123253449,9909.363003944687,9952.858123253449,730575200.0,4803.792774170637,4825.378844889288,4800.275465683284,4823.999534639006,573400.0,1673.68994140625,1688.1199951171875,1673.4000244140625,1682.4000244140625,3721490000.0,592.4172354496841,592.4172354496841,587.8756370658812,591.0462316155099,6100.0,3715.1239032328594,3725.6181125685107,3680.150991214381,3700.017003665096,1240100000.0,40.16587177357366,40.20965339535945,39.93820533609337,39.9995002746582,60620600.0
2020-01-16,218.05192472643466,218.19008659765132,217.55304536975927,217.80558671367362,55400000.0,3302.969970703125,3317.110107421875,3302.820068359375,3316.81005859375,3540580000.0,15017.149077382754,15049.808307069121,14927.38221690571,14979.19169563707,39611800.0,9313.4501953125,9357.919921875,9301.3203125,9357.1298828125,2312110000.0,1.9294332833246841,1.944267699112757,1.9237969313437446,1.9433686180284013,808300.0,4206.130375292967,4222.537872100016,4192.288353945973,4209.677272423549,17583900.0,9967.135857501999,9981.220746557228,9905.190109172836,9924.099863925949,573564200.0,4831.864361766202,4864.330998602731,4831.864361766202,4864.330998602731,548200.0,1691.8199462890625,1706.1700439453125,1691.8199462890625,1705.219970703125,3540580000.0,592.8439357892421,594.7488388525744,591.2537178953062,592.9545202563531,6600.0,3706.635503788595,3730.0043926497456,3694.212056102697,3716.5331964273937,1620900000.0,40.26219203017797,40.31473197879842,40.13084716911214,40.25343704223633,50712700.0
2020-01-17,218.7742011071241,218.88765696520568,217.96004896052182,218.20974048569042,59400000.0,3323.659912109375,3329.8798828125,3318.860107421875,3329.6201171875,3726220000.0,15053.448080437258,15102.796197036747,15035.423502170015,15067.538994933944,86342800.0,9392.3701171875,9393.48046875,9346.8095703125,9388.9404296875,2542540000.0,1.9516987538740977,1.9578603668360302,1.9378996483537776,1.942205930020009,580800.0,4211.362374456134,4248.412624487537,4211.362374456134,4242.241254307679,33003100.0,9952.65540952445,10057.155012061587,9952.65540952445,10037.405994678731,631970100.0,4859.547404448967,4891.499245563755,4859.547404448967,4874.936840931186,500300.0,1712.9300537109375,1715.0799560546875,1697.68994140625,1699.6400146484375,3726220000.0,591.0023771971464,592.9039771854877,589.8926471173763,591.2328574806452,9500.0,3730.0121675127884,3744.55103257898,3707.4905102742487,3738.7954002174665,1545100000.0,40.384776618677435,40.5073664757599,40.28845506230604,40.48109817504883,72382100.0
2020-01-20,218.55762148940994,218.80657489670557,218.38508777300376,218.5833074397924,38300000.0,3323.659912109375,3329.8798828125,3318.860107421875,3329.6201171875,3726220000.0,14981.94960878673,15034.094194992213,14963.510265522287,15031.997706995462,52882400.0,9392.3701171875,9393.48046875,9346.8095703125,9388.9404296875,2542540000.0,1.9488778236518272,1.9625202086950537,1.9460254205976781,1.9499464490934457,545500.0,4221.204093834531,4222.169453423732,4206.5259692164545,4214.869124678458,20831600.0,9982.569699949818,9993.235291109886,9937.044208712177,9952.392548852367,358980900.0,4861.366297037166,4880.910517275333,4861.366297037166,4871.96418851614,423400.0,1712.9300537109375,1715.0799560546875,1697.68994140625,1699.6400146484375,3726220000.0,594.9627541294321,595.1157933334143,584.2689816528255,584.6285110511853,7500.0,3755.1180184396217,3755.8647882713703,3707.0094463898567,3707.0725572409574,1633400000.0,40.384776618677435,40.5073664757599,40.28845506230604,40.48109817504883,72382100.0
2020-01-21,218.50010084271707,218.5812409906648,216.41855556162045,216.6098917243471,44600000.0,3321.030029296875,3329.7900390625,3316.610107421875,3320.7900390625,4104840000.0,14933.03044738085,15048.193624268286,14917.882702142,15042.856476943824,64630900.0,9361.0703125,9397.580078125,9350.2001953125,9370.8095703125,2686610000.0,1.9522017681877344,1.9578169797162275,1.9335764928691788,1.9348204275745218,770300.0,4201.58687114311,4204.76071281347,4172.845926419104,4204.76071281347,27585100.0,9951.099165604333,9951.099165604333,9819.872861027718,9898.166783837834,656519300.0,4868.145350217819,4868.145350217819,4841.465063646901,4859.068371697795,480900.0,1695.449951171875,1695.449951171875,1684.260009765625,1685.9000244140625,4104840000.0,584.0769524970965,584.7107536673575,581.3560344492871,581.771456057977,8900.0,3661.8160908153222,3667.3055155398033,3601.464848585427,3602.0865442871873,2236500000.0,39.640485001983286,39.710534927663396,39.43032854429582,39.456600189208984,106662600.0
2020-01-22,216.8676521863017,218.73629599303968,216.82770400289883,218.64968236051936,49000000.0,3330.02001953125,3337.77001953125,3320.0400390625,3321.75,3623780000.0,15078.26455308008,15120.84348695667,14963.395291254972,14983.038696080446,73130700.0,9413.6103515625,9439.2900390625,9375.1298828125,9383.76953125,2454580000.0,1.9153361881919437,1.9416380090073915,1.912426947073243,1.9399096352717606,608500.0,4203.720298101514,4215.504175837821,4174.2768424530805,4179.04371058743,32477100.0,9930.454572056187,9965.292395246797,9868.867676854134,9879.827883733087,604636000.0,4838.224803567398,4892.041504323715,4835.41784203006,4883.6884869332425,602000.0,1691.0699462890625,1694.3699951171875,1682.93994140625,1684.4599609375,3623780000.0,582.6490142156581,583.5645707493895,576.9149990705555,577.7066225874914,7700.0,3618.5039758756757,3654.208292815718,3595.4903713463573,3647.4014378782595,1343300000.0,39.89442112418708,39.91193443982908,39.66675136116448,39.78058624267578,57584900.0
2020-01-23,217.29649137927845,217.90253540630147,216.7106856058599,216.8584052775077,55500000.0,3315.77001953125,3326.8798828125,3301.8701171875,3325.5400390625,3766710000.0,14931.258273992687,14964.813083058223,14849.510891906917,14856.378981035203,90749900.0,9377.7197265625,9409.2001953125,9334.1298828125,9402.48046875,2465850000.0,1.9373394325463096,1.9425724708736425,1.9265120949872312,1.9301125361263303,509600.0,4176.810848453082,4183.368746588472,4143.477101265453,4146.573051192798,33330600.0,9953.072672090784,9953.335823812231,9862.768628792255,9868.683766023605,668616300.0,4880.89785444201,4880.89785444201,4837.170896773925,4850.309566497803,539700.0,1680.5400390625,1687.8499755859375,1666.469970703125,1685.010009765625,3766710000.0,579.5244901352562,582.6542999596059,578.2218407539294,582.2665222928699,9900.0,3617.3093931414187,3620.305094606272,3565.4002380749153,3591.4911666480766,1753300000.0,39.1588844893432,39.49162751587901,38.94872801018866,39.36903762817383,88714300.0
2020-01-24,217.7059228270573,217.88174543955574,216.84059103402979,217.4965295413349,48700000.0,3333.10009765625,3333.179931640625,3281.530029296875,3295.469970703125,3708780000.0,14938.74222366931,15040.46104714577,14936.47611941665,15009.318577744998,87986400.0,9446.2099609375,9451.4296875,9273.23046875,9314.91015625,2622970000.0,1.9309181439165854,1.9361338374002912,1.9201266934397552,1.9237152009592933,509600.0,4139.903646379709,4195.82103735744,4139.903646379709,4177.944562492456,31726500.0,9850.039384206175,10026.502250691294,9849.90805692476,9952.76806807518,605760000.0,4848.053535461426,4871.787791184615,4846.480513982009,4849.763486623764,477600.0,1687.81005859375,1689.1500244140625,1653.18994140625,1662.22998046875,3708780000.0,580.1522772118842,584.6389248907508,578.7300102263034,583.4633966902147,6600.0,3594.228388344054,3599.6593340855325,3573.524101346731,3596.0580531572923,612100000.0,39.42156777275689,39.430322759561136,38.86991007504287,39.053794860839844,88654500.0
2020-01-27,215.326004764147,215.65679127293697,214.3096624529644,214.5503699092169,62400000.0,3247.159912109375,3258.85009765625,3234.5,3243.6298828125,3831050000.0,14746.40614453121,14773.340750653995,14548.26947110088,14558.731717970688,101409200.0,9092.4599609375,9185.4501953125,9088.0400390625,9139.3095703125,2593910000.0,1.9283582110049338,1.9335669897338903,1.91758106739519,1.9211648174170932,509600.0,4139.6140261880355,4139.6140261880355,4050.4962369678833,4054.9505248448404,44844200.0,9908.697760105133,9908.697760105133,9656.343114370247,9681.552812459995,679457100.0,4821.178037643433,4844.780720987474,4819.613736310159,4822.878509581089,477600.0,1660.8199462890625,1660.8199462890625,1632.260009765625,1644.1400146484375,3831050000.0,581.993439059479,582.0718105150263,576.5507578010329,577.0083901438375,7000.0,3593.2389140898886,3598.6683647174214,3572.540326885879,3595.0680752049666,612100000.0,37.425100635478856,39.37779024726504,37.35504737247786,37.70530700683594,129321800.0
2020-01-28,212.32951130707806,213.3984581574623,212.22136498662803,213.14461645421397,64400000.0,3255.35009765625,3285.780029296875,3253.219970703125,3276.239990234375,3531570000.0,14627.653336042771,14686.179721432622,14505.720227711485,14682.400284722331,91825300.0,9201.8203125,9288.8701171875,9182.330078125,9269.6796875,2169020000.0,1.862976242536405,1.8695282648012324,1.840889620300743,1.8498041466038728,808500.0,4060.443533292564,4102.340720001957,4046.1729850704724,4098.494831065909,37478400.0,9680.288393471797,9783.854854907433,9678.06791874353,9769.88091386191,535852000.0,4729.471422404051,4753.475459218025,4729.471422404051,4749.080353885889,619700.0,1651.1300048828125,1661.18994140625,1651.1300048828125,1658.31005859375,3531570000.0,578.1029907143966,578.572899880819,572.0849382737651,573.4442519667209,9800.0,3592.0096682032454,3597.43726141745,3571.3181619793177,3593.8382035628892,612100000.0,37.84540804844675,38.090587774413095,37.67903322840681,38.02053451538086,82396700.0
